LIMS_ID,Service_ID,Service_Name,Table_ID
8,437,T1746-Allergy-Milk f2A0195 | ALLMILK,8_437
100,437,T1746-Milk f2,100_437
8,4370,-Additional Payment_108700,8_4370
8,4371,-ADDITIONAL PAYMENT_50605,8_4371
8,4372,-Additional Payment_54726,8_4372
8,4373,-Additional Payment_451200,8_4373
8,4374,-Additional Payment_14140,8_4374
8,4375,-Additional Payment_218500,8_4375
8,4376,-Additional Payment_13500,8_4376
8,4377,-Additional Payment 6500,8_4377
8,4378,-Additional Payment_94500,8_4378
8,4379,-Additional Payment_300500,8_4379
8,438,T2877-Allergy-Mucor racemosus m4MRM4,8_438
100,438,T2877-Mucor racemosus m4,100_438
8,4380,-Additional Payment_1016800,8_4380
8,4381,-Additional Payment_42000,8_4381
8,4382,-Additional Payment_146692,8_4382
8,4384,BM VISIT1000-Bone marrow visit 1000,8_4384
8,4385,BM VISIT1500-Bone marrow visit 1500,8_4385
8,4386,LungCancer-Cancer marker profile-LungsLungs tumor markers,8_4386
8,4387,StomachCancer-Cancer marker profile-StomachStomach cancer profile,8_4387
8,4388,BreastCancer-Cancer marker profile-BreastBreast tumor markers,8_4388
8,4389,LiverCancer-Cancer marker profile-LiverLiver tumor markers,8_4389
8,439,T2915-Allergy-Mugwart w6Mugwart,8_439
100,439,T2915-Mugwart w6,100_439
8,4390,TestisCancer-Cancer marker profile-TestisTestis tumor markers,8_4390
8,4391,GBCancer-Cancer marker profile-Gall BladderGall Bladder tumor marker,8_4391
8,4392,Brain&PitCancer-Cancer marker profile-Brain & PituitaryBrain & Pituitary tumor marker,8_4392
8,4393,ThyroidCancer-Cancer marker profile-ThyroidThyroid tumor markers,8_4393
8,4394,ColorectalCA-Cancer marker profile-ColorectalColorectal tumor markers | GM029,8_4394
8,4395,OvarianCancer-Cancer marker profile-OvaryOvarian tumor markers,8_4395
8,4396,PancreasCancer-Cancer marker profile-PancreasPancreatic tumor markers,8_4396
8,4397,T846-Expert CBC by HaematopathologistCBC | Complete Blood Count | Hemogram | PS study,8_4397
8,44,G2370-Indices893,8_44
100,44,G2370-Indices893,100_44
100,440,T1780-Mustard,100_440
8,440,T1780-Allergy-Mustard,8_440
8,4400,T819-Scl-70 antibodyS0007 | SCL70,8_4400
8,4401,AFBSPUTUM-AFB (ZN) stain for SputumAcid fast stain | AFB | ZN stain,8_4401
8,4402,G2099_1-Glucose 1hrPGBS2,8_4402
8,4403,G2099_3-Glucose 3hrPGBS3,8_4403
8,4652,T858-New Born Screening-AcylcarnitinesT0082 | TMSACP,8_4652
8,4653,T857-New Born Screening-Aminoacids,8_4653
8,4654,-Additional Payment_58150,8_4654
8,4655,-Additional Payment_97500,8_4655
8,4656,-Additional Payment_237248,8_4656
8,4657,-Additional Payment_57936,8_4657
8,4658,-Additional Payment_184080,8_4658
8,4659,P1121-MNH Infertility Profile,8_4659
8,466,T2863-Allergy-Cheese  Cheddar (f81)A0122 | ALLGY122 | SwissChees,8_466
100,466,T2863-Swiss Cheese f170,100_466
8,4661,P1410-Vitamin ProfileVitamin Profile,8_4661
8,4662,ExecutiveVit-Executive body profile with VitaminsBODYE,8_4662
8,4663,Exec+Vit+HM-Executive body profile+Vitamins+Heavy metalsBODYE,8_4663
8,4664,-CBCC/2023/001_Screening,8_4664
8,4665,-ARGX-113-1904,8_4665
8,4667,-RC HEALTH PACKAGE,8_4667
8,4668,-Basic Body Profile P9,8_4668
8,4669,-Basic Body Profile P 11,8_4669
8,467,T283-Testosterone levelITEST | T0011 | Testo,8_467
100,467,T283-Testosterone level,100_467
8,4670,-Basic Body Profile P 12,8_4670
8,4671,-Basic Body Profile P13,8_4671
8,4672,-Solvay Package 1,8_4672
8,4673,-Solvay Package 2,8_4673
8,4674,-Thermax,8_4674
8,4675,-21-VIN-0405 SCREENING,8_4675
8,4676,-CBC 21-VIN-0405,8_4676
8,4677,-Additional Payment_2400,8_4677
8,4678,-Additional Payment 341100,8_4678
8,4679,-Additional payment 69650,8_4679
100,468,T285-Theophyline level,100_468
8,4680,-Additional Payment 138000,8_4680
8,4681,-Additional payment_22700,8_4681
8,4682,-Additional payment_226644,8_4682
8,4683,-Additional Payment_45750,8_4683
8,4684,-Additional Payment_119420,8_4684
8,4685,-Additional payment_29000,8_4685
8,4686,-Additional payment_139194,8_4686
8,4687,-Additional payment_137660,8_4687
8,4688,-Additional Payment_52820,8_4688
8,469,T3641-Thyroid Stimulating Immunoglobulin level (TSI)T0085 | TSHIG | TSI,8_469
100,469,T3641-Thyroid Stimulating Immunoglobulin level,100_469
8,4690,-Routine + B12 - RT,8_4690
8,4691,-Follow Up Routine - RT,8_4691
8,4692,-Physical Incompetence Profile - RT,8_4692
8,4693,-Alchoholic Profile + B12 - RT,8_4693
8,4694,-Alchoholic Profile - RT,8_4694
8,4695,P1141-Basic Health Check up Bhavnagar,8_4695
8,4696,P1142-Basic Plus Health Check up Bhavnagar,8_4696
8,4697,P1143-Cardiac Health Check up Bhavnagar,8_4697
8,4698,P1144-Master Diabetic Health Check up Bhavnagar,8_4698
8,4699,P1145-Master Health Check up (Whole Body Check up) Bhavnagar,8_4699
8,47,G2348-VGKC ( Cell based study )VGKC,8_47
100,47,G2348-VGKC ( Cell based study ),100_47
100,470,T1557-Thyroxine Binding Globulin level,100_470
8,470,T1557-Thyroxine Binding Globulin levelBTBG | T0077 | TBG,8_470
8,4700,P1147-My Health Meter Male_FemaleMy Health Meter Female | My Health Meter Male,8_4700
8,4701,-Additional Payment_238000,8_4701
8,4702,-Additional Payment_ 303345,8_4702
8,4703,-Additional Payment_25500,8_4703
8,4704,-Additional Payment_156000,8_4704
8,4705,-Additional Payment_68000,8_4705
8,4706,-Additional Payment_609000,8_4706
8,4707,-Additional Payment_465000,8_4707
8,4708,-Additional Payment_481000,8_4708
8,4709,-Additional Payment_301500,8_4709
8,471,T274-Thyroxine -T4IT4 | T 4 | T0004 | T4,8_471
100,471,T274-Thyroxine,100_471
8,4710,-Additional Payment_340380,8_4710
8,4711,-Dr Jay Shah Thermax-2 Package,8_4711
8,4712,T2555-Slide for review 11-15 (slides only),8_4712
8,4713,T 2163-Slide Review 16- 20 (slides only)SLIDE2,8_4713
8,4714,T2016-Block for review 3- 5 (Blocks and slides),8_4714
8,4715,T2017-Blocks for review  6- 10 (Block and Slides),8_4715
8,4716,T2019-Blocks for review (16 to 20) (Block and Slides),8_4716
8,4717,T2161-IHC marker1 histoIHC1,8_4717
8,4718,T2162-IHC Panel1 histo,8_4718
8,4719,-Additional Payment_22060,8_4719
8,472,T1793-Allergy-Timothy g6,8_472
100,472,T1793-Timothy g6,100_472
8,4720,-Additional Payment_590000,8_4720
8,4721,-Additional Payment_25000,8_4721
8,4722,-Additional Payment_710000,8_4722
8,4723,-Additional payment_730000,8_4723
8,4724,-21-VIN-0405 EOS,8_4724
8,4725,T1015-Prenatal Sanger Testing For 3 VariantsP0106 | PSANGER3,8_4725
8,4726,-EXTENDED PANEL- WOMEN,8_4726
8,4727,-EXTENDED PANEL MEN,8_4727
8,4728,-CAMP HbRBS,8_4728
8,4729,P1151-Basic Body Profile Bhopal,8_4729
8,473,T2884-Tumor Necrosis Factor (TNF) Alpha levelT0033 | TNF | TNF Alpha | TNFA,8_473
100,473,T2884-Tumor Necrosis Factor (TNF) Alpha level,100_473
8,4730,P1152-Basic Body Profile P1 Male Bhopal,8_4730
8,4731,P1153-Basic Body Profile P2 Bhopal,8_4731
8,4978,T891-New Born Screening-BiotinidaseB0104,8_4978
8,4979,T895-New Born Screening-PhenylalanineP0043,8_4979
8,498,G2086-HIV I & IIH0098 | HIV | HIV - RAPID TEST,8_498
100,498,G2086-HIV I & II,100_498
8,4980,T894-New Born Screening-Immuno reactive trypsinogen (IRT),8_4980
8,4981,-SBI - Cat CSBICATC,8_4981
8,4982,ILCH-HIV manual Mehsana-ILC,8_4982
8,4983,Non_HLA_Ag-Non HLA Antigen,8_4983
8,4984,-Pre Cath Profile Mavjat,8_4984
8,4985,4985-Major Pre Operative Profile MavjatMAJOR,8_4985
8,4986,T520-Brivaracetam (TDM),8_4986
8,4987,-Obesity Basic Profile,8_4987
8,4988,T4589-Virtual HLA Crossmatch,8_4988
8,4989,T838-Lacosamide level (TDM),8_4989
8,499,P2280-Executive Body Profile With PSABODYEXEPSA,8_499
100,499,P2280-Executive Body Profile With PSA,100_499
8,4990,-CIP.AROA.001,8_4990
8,4991,-USG KUB HDUKUB,8_4991
8,4992,-Iris Bariatric Profile,8_4992
8,4993,T2111-Hereditary Cancer Gene Panel - ORION RAPIDO0031 | ORIONRAPID,8_4993
8,4994,-Fluid TCDCFLUID,8_4994
8,4995,T2152-Review - 21 to 25 paraffin blocks and or slides of single site)SLIDE10,8_4995
8,4998,-Additional Payment_23130,8_4998
8,4999,-Additional Payment_294000,8_4999
2,4DSCAN,4DSCAN-4D'S ULTRASOUND SCAN,2_4DSCAN
100,5,G119-CSF Routine With Manometry,100_5
8,5,G119-CSF Routine With ManometryCSFRMANO,8_5
8,50,G1900-Urinary Copper-24 hoursC0112 | UCU | URINECOP,8_50
100,50,G1900-Urinary Copper-24 hours,100_50
100,500,G2038-25 OH Cholecalciferol (D2+D3),100_500
8,500,G2038-25 OH Cholecalciferol (D2+D3)D3 | IVD3 | V0017 | Vitamin D total - 25 hydroxy (Serum) | Vitamine D3,8_500
8,5000,-Additional Payment_512000,8_5000
8,5001,-Additional Payment_133000,8_5001
8,5002,-Additional Payment_24484,8_5002
8,5003,-Additional Payment_22484,8_5003
8,5004,-Additional Payment_96720,8_5004
8,5005,-Additional Payment_143000,8_5005
8,5006,-Additional Payment_75060,8_5006
8,5007,-Additional Payment_39800,8_5007
8,5008,-Additional Payment_124000,8_5008
8,501,T784-Prostate Specific Antigen levelEPSA | P0074 | PSA,8_501
100,501,T784-Prostate Specific Antigen level,100_501
8,5013,5013-USG PelvisPELVIAP,8_5013
8,5014,-Small Parts,8_5014
8,5015,-USG chest with Marking for aspiration,8_5015
8,5016,-USG abdomenABP,8_5016
8,5017,5017-USG Abdomen with Inguinal Region,8_5017
8,5018,5018-USG PELVIS  3D,8_5018
8,5019,5019-USG Neck,8_5019
8,502,PPD2258-Pre Op Major For May FlowerMAJORM,8_502
100,502,PPD2258-Pre Op Major For May Flower,100_502
8,5020,5020-USG Breast (Both)USB,8_5020
8,5021,5021-USG Scrotum,8_5021
8,5022,5022-USG Early OBS (dating scan) Twin,8_5022
8,5023,5023-Obstetric dopplerDoppler Pregnancy,8_5023
8,5024,5024-Fatal well being  + BPP     (with doppler),8_5024
8,5025,5025-USG NT ScanUSG NT Scan,8_5025
8,5026,5026-USG Anomaly ScanANO | USG Anomaly,8_5026
8,5027,5027-USG Fetal Echo (Twin),8_5027
8,5028,5028-Obstetric Doppler TwinDoppler Pregnancy(Twins),8_5028
8,5029,-USG Diagnostic aspiration ,8_5029
8,503,PPD3211-Poojan Pre op profilePOOJANPREO,8_503
100,503,PPD3211-Poojan Pre op profile,100_503
8,5030,5030-USG Therapeutic aspiration ,8_5030
8,5031,5031-Follicular Count (AFC),8_5031
8,5033,5033-USG Chest,8_5033
8,5034,-USG Obstetrics for fetal well being,8_5034
8,5035,5035-NT Scan (Twins),8_5035
8,5036,5036-USG Anomaly Scan (Twins)ANOTW | USG Anomaly (Twins),8_5036
8,5037,5037-Doppler Carotid CDB,8_5037
8,5038,5038-Renal DopplerRDB,8_5038
8,5039,5039-Peripheral doppler arterial : 1 limb,8_5039
8,504,-Medicure Ful Body Check up PlanCBCMPESR,8_504
100,504,-Medicure Ful Body Check up Plan,100_504
8,5040,5040-Peripheral doppler arterial : both limbADS,8_5040
8,5041,5041-Peripheral doppler venous for DVT  : 1 limb,8_5041
8,5042,5042-Peripheral doppler VENOUS FOR DVT : both limb,8_5042
8,5043,5043-Peripheral doppler varicose veins : 1 limb,8_5043
8,5044,5044-Peripheral doppler varicose veins : both limb,8_5044
8,5045,5045-Peripheral doppler : arterial + venous : 1 limb,8_5045
8,5046,5046-Peripheral doppler : arterial + venous : both limb,8_5046
8,5047,5047-Follicular Study (upto 5 sitting) ,8_5047
8,5048,5048-Follicular Study one sitting,8_5048
8,5049,5049-Pathogen Associated Molecular Pattern (PAMP)PAMP,8_5049
8,505,P2108-Executive Body ProfileBODYE,8_505
100,505,P2108-Executive Body Profile,100_505
8,5050,-Dr. Parth Barad Dengue Profile,8_5050
8,5051,1195-Indira IVF Medical Health CheckIIVFMHC,8_5051
8,5052,L 1500-ADITIONAL PAYMENT 1500,8_5052
8,5053,-Additional Payment_666666,8_5053
8,5054,-Additional Payment_704000,8_5054
8,5055,-Additional Payment_516000,8_5055
8,5056,-Additional Payment_89250,8_5056
8,5057,-Chaudhary Dengue Profile,8_5057
8,5058,-NTR PROFILENTRPROFILE,8_5058
8,5059,-CRPL-CT-21-018,8_5059
8,506,P2109-Body Profile MaleBODYMALE,8_506
100,506,P2109-Body Profile Male,100_506
8,5060,-Renal Donor Workup,8_5060
8,5061,-Fever Panel Raipur,8_5061
8,5062,5062-VIRAL MARKERS RAIPUR,8_5062
8,5063,P4546-MA CARD PACKAGE 3 NEPHROCAREMACARDP3,8_5063
8,5064,-Antenatal Profile (Love & Care),8_5064
8,5065,-Surgical Profile (Love & Care),8_5065
8,5345,5345-MRI Neck,8_5345
8,5346,5346-MRI Neck with Brain Screening,8_5346
8,5347,5347-MRI Cavernous Sinus with Brain,8_5347
8,5348,5348-MRI Inner Ear,8_5348
8,5349,5349-MRI Cochler With HRCT Temporal Bone,8_5349
8,535,Mcr001-AFB Culture (MGIT)AFB CULTURE BY BACTEC | AFBCULTURE | AFBMGIT | KOCH'S CULTURE | LIQUID CULTURE FOR TB | MGIT CULTURE | MYCOBACTERIAL  CULTURE | NTM CULTURE | NULL | TB Bactec Culture | TB CULTURE,8_535
100,535,G81-AFB Culture (MGIT),100_535
8,5350,5350-MRI Extra Perfusion,8_5350
8,5351,5351-MRI Contrast Charges Brain/Orbit/PNS/Neck,8_5351
8,5352,5352-MRI Angiography Brain,8_5352
8,5353,5353-MRI Angiography Brain with Neck,8_5353
8,5354,5354-MRI Angiography Neck ,8_5354
8,5355,shan-MRI Angiography Peripheral,8_5355
8,5356,5356-MRI Angiography Aorogram,8_5356
8,5357,5357-MRI Angiography Renal,8_5357
8,5358,5358-MRI Brain Angiography Sequence,8_5358
8,5359,-MRI Neck Angiography Sequence,8_5359
8,536,Mcr002-AFB stain for 3 DaysAFB 3 days | AFB3,8_536
100,536,G1933-AFB stain for 3 Days,100_536
8,5360,5360-MRI Venography Sequence,8_5360
8,5361,5361-MRI Angiography Contrast Charges,8_5361
8,5362,5362-MRI Cervical Spine,8_5362
8,5363,5363-MRI Cervical Spine with Brain Screening,8_5363
8,5364,5364-MRI Cervical Spine with Whole Spine Screening,8_5364
8,5365,5365-MRI Cervico Dorsal Spine,8_5365
8,5366,5366-MRI Cervical Spine with Dorsal Spine Screening,8_5366
8,5367,5367-MRI Cervical with Dorso Lumbar Screening,8_5367
8,5368,5368-MRI Cervical Spine Screening,8_5368
8,5369,5369-MRI C V Junction,8_5369
8,537,Mcr003-AFB Stain by IF for 3 DaysAFBIF3,8_537
100,537,G1936-AFB Stain by IF for 3 Days,100_537
8,5370,5370-MRI Dorsal Spine Plain,8_5370
8,5371,5371-MRI Dorsal Spine with Cervical Spine Screening,8_5371
8,5372,5372-MRI Dorsal Spine with Whole Spine Screening,8_5372
8,5373,5373-MRI D L Spine Plain,8_5373
8,5374,5374-MRI L S Spine Plain,8_5374
8,5375,5375-MRI L S Spine with Whole Spine Screening,8_5375
8,5376,-Additional Payment_326663,8_5376
8,5377,-Additional Payment_280000,8_5377
8,5378,-Additional Payment_111000,8_5378
8,5379,Mcr110-Water analysisC0174 | MBEW,8_5379
8,538,Mcr004-Anaerobic CultureANAEROCUL | ANERO | C0163,8_538
100,538,G1946-Anaerobic Culture,100_538
8,5380,-pH analysis,8_5380
8,5381,-MRI L S Spine with Dorsal Spine Screening,8_5381
8,5382,-Additional Payment_52600,8_5382
8,5383,-Additional Payment_22900,8_5383
8,5384,-Additional Payment_167360,8_5384
8,5385,-Additional Payment_108810,8_5385
8,5386,-Additional Payment_25200,8_5386
8,5387,-Additional Payment_74560,8_5387
8,5388,-Additional Payment_35484,8_5388
8,5389,-Additional Payment_29570,8_5389
8,539,G2412-BacT ALERT FA Plus- For Adult (Aerobic)BACTFAPLUS,8_539
100,539,G2412-BacT ALERT FA Plus- For Adult (Aerobic),100_539
8,5390,-Additional Payment_39312,8_5390
8,5391,-MRI L S Spine with S I Joint Screening,8_5391
8,5392,5392-MRI L S Spine Screening,8_5392
8,5393,5393-MRI Sacro Coccyx,8_5393
8,5394,5394-MRI S I Joint,8_5394
8,5395,5395-MRI Whole Spine Screening,8_5395
8,5396,5396-MRI Cord Profile Additional,8_5396
8,5397,5397-SPINE CONTRAST CHARGES,8_5397
8,5398,5398-MRI Bracial Plexus Left,8_5398
8,5399,5399-MRI Bracial Plexus with Cervical (Screening),8_5399
8,54,G2331-Urinary Creatinine-24 hours24 Urine Creatinine | 24UCR | C0136 | UCREATE,8_54
100,54,G2331-Urinary Creatinine-24 hours,100_54
100,540,G2415-BacT ALERT FA Plus- MYCO,100_540
8,540,G2415-BacT ALERT FA Plus- MYCOBACTECMYCO,8_540
8,5400,5400-MRI Shoulder Joint Left,8_5400
8,5401,R5401-MRI Shoulder Joint Right,8_5401
8,5402,5402-MRI Shoulder Both,8_5402
8,5403,5403-MRI Arm,8_5403
8,5404,5404-MRI Elbow Joint Left,8_5404
8,5405,5405-MRI Elbow Joint Right,8_5405
8,5406,5406-MRI Elbow Joint Both,8_5406
8,5407,5407-MRI Forearm Left,8_5407
8,5408,5408-MRI Forearm Right,8_5408
8,5409,5409-MRI Forearm Both,8_5409
8,541,G2413-BacT ALERT FN Plus For AnaerobicBACTECANAE,8_541
100,541,G2413-BacT ALERT FN Plus For Anaerobic,100_541
8,5410,5410-MRI Wrist Joint Left,8_5410
8,5411,5411-MRI Wrist Joint Right,8_5411
8,5412,5412-MRI Wrist Joint Both,8_5412
8,5413,5413-MRI Hand Left,8_5413
8,5414,5414-MRI Hand Right,8_5414
8,5415,5415-MRI Hand Both,8_5415
8,5416,5416-MRI Finger Plain,8_5416
8,5417,5417-MRI Pelvis PlainBR,8_5417
8,5418,5418-MRI Pelvis Screening,8_5418
8,5419,5419-MRI Pelvis with Both Hip Joint,8_5419
8,542,G2419-BacT ALERT PF Plus- For Pediatric (Aerobic)BACTECPEDA,8_542
100,542,G2419-BacT ALERT PF Plus- For Pediatric (Aerobic),100_542
8,5420,5420-MRI Hip Joint Left,8_5420
8,5421,5421-MRI Hip Joint Right,8_5421
8,5422,5422-MRI Hip Joint Both,8_5422
8,5423,5423-MRI Hip Joint Both with Thigh,8_5423
8,5424,5424-MRI Thigh Left,8_5424
8,5425,5425-MRI Thigh Right,8_5425
8,5426,5426-MRI Thigh Both Plian,8_5426
8,5427,5427-MRI Knee Left,8_5427
8,5428,5428-MRI Knee Right,8_5428
8,5429,5429-MRI Knee Joint Both,8_5429
8,543,G2414-BacT ALERT PF Plus- For Pediatric (Myco)BACTECPED,8_543
100,543,G2414-BacT ALERT PF Plus- For Pediatric (Myco),100_543
8,5430,5430-MRI Knee RT with Calf Screening,8_5430
8,5431,5431-MRI Knee LT with Calf Screening,8_5431
8,5432,5432-MRI Leg Left,8_5432
8,5433,T824-Zinc-24 hours UrineUCU,8_5433
8,5434,-SINGLE VIEW ONLY ,8_5434
8,5435,5435-IVP With Non Ionic Contrast,8_5435
8,5436,5436-IVP CONTRAST CHARGES,8_5436
8,5437,5437-M.C.U.G MICTURITING CYSTO URETHROGRAM,8_5437
8,5438,5438-MCU CONTRAST CHARGES,8_5438
8,5439,5439-R.G.U RETROGRADE URETHROGRAM,8_5439
8,544,Mcr005-Bactec Aerobic CultureAerobic culture | BACTECAERO | Blood or Fluid Culture for Brucella | Culture by Bactec method | FluidCul | M0113,8_544
8,57,G2006-ANA 25ANA blot | ANA25,8_57
100,57,G2006-ANA 25,100_57
100,570,G2014-Pyogenic Culture And Sensitivity For Bacteria,100_570
8,570,Mcr024-Pyogenic Culture And Sensitivity For BacteriaFLUID CS | PUS CS | PYO | SWAB CS | URINE CS,8_570
8,5700,-Additional Payment_16060,8_5700
8,5701,-Additional Payment_46650,8_5701
8,5702,-Additional Payment_497730,8_5702
8,5703,-Additional Payment_238050,8_5703
8,5704,-Additional Payment_158700,8_5704
8,5705,-Additional Payment_47400,8_5705
8,5706,-Additional Payment_332350,8_5706
8,5707,-Additional Payment_23175,8_5707
8,5708,-Thyroid Function Tests NDPL AllianceTFT | Thyroid,8_5708
8,5709,T906-Allergy- Lemon f208,8_5709
8,571,Mcr025-Biofire Respiratory PanelAtypical pneumonia PCR by Biofire | F0200 | FARP | Filmarray Respi panel | RESP,8_571
100,571,G2310-Biofire Respiratory Panel,100_571
8,5710,5710-Allergy- Cucumber f244A0134 | ALLGY134,8_5710
8,5711,5711-Allergy- Cabbage f216A0114 | ALLGY114,8_5711
8,5712,T942-Allergy-Red chili f279,8_5712
8,5713,T915-Allergy-Cauliflower f291,8_5713
8,5714,T943-Allergy-Pineapple f210,8_5714
8,5715,T918-Allergy-Clove f268,8_5715
8,5716,T916-Allergy-Chocolate Cocoa (f93)A0128 | ALLGY128,8_5716
8,5717,-Blocks for review 1- 5 (Block and Slides),8_5717
8,5718,T941-Allergy-Spinach (f214)A0181 | ALLSPIN,8_5718
8,5719,T919-Allergy-Olive (f342)A0161 | ALLOLIVE,8_5719
8,572,Mcr026-Semen Wash By Gradient MethodSEMENWASH,8_572
100,572,G255-Semen Wash By Gradient Method,100_572
8,5720,Mcr0065-AFB Stain for 5 DaysAFB for 5 days | AFB5 | ZN stain for 5 days,8_5720
8,5721,Vitek - 280 -1-Vitek - 280 -1,8_5721
8,5722,Vitek - 281 - 1-Vitek - 281 - 1,8_5722
8,5723,Vitek - 628 -1-Vitek - 628 -1,8_5723
8,5724,5724-CHLAMYDIA TRACHOMATIS AND NEISSERIA GONORRHOEAE  PCR QUALITATIVEDSHUGOCH,8_5724
8,5725,-ONGC Electrolytes,8_5725
8,5726,-EK-IN - 109-01HC,8_5726
8,5727,T2020-Blocks for review 11 to 15 Block and SlidesBFR11-15,8_5727
8,5728,5728-EK - IN - 109 - 02HC,8_5728
8,5729,-EK - IN - 109 - 03HC,8_5729
8,573,G1967-Sensitivity Drug ReportSENDRUGS,8_573
100,573,G1967-Sensitivity Drug Report,100_573
8,5730,T2013-Renal graft biopsy with Immunofluorescence and Electron microscopy,8_5730
8,5731,-MiscellaneousMISCELLANE,8_5731
8,5732,-Miscellaneous 1MISCELLANE1,8_5732
8,5733,-DIABETES HEALTH CHECKUP,8_5733
8,5734,-ADDITIONAL PAYMENT. 10000,8_5734
8,5735,T295-IHC ERPR histoB0042 | ER- PR | ERPR,8_5735
8,5736,S-5-17 – KETOSTEROIDS  24–HOUR URINE#K0007,8_5736
8,5737,S-23-Actitest and Fibrotest#A0361,8_5737
8,5738,S-25-Activated Protein C Resistance (CLOT DETECTION)F0005 | FVL,8_5738
8,574,G2129-Sensitivity Drug Report 2SDR2,8_574
100,574,G2129-Sensitivity Drug Report 2,100_574
8,5740,S-40-ALCOHOL ETHYL GLUCURONIDE (EtG) & ETHYL SULPHATE (EtS)  QUANTITATIVE ASSAY  URINEA0057 | UALCOHOL,8_5740
8,5741,T2135-Oncocept CGP (Comprehensive Genomic Profile)- 590 geneO0027 | ONCOCGP,8_5741
8,5742,T2136-Oncocept Solid (CGP-590) RNA,8_5742
8,5743,T2140-Oncocept CGP (DNA)+TMB590 | TMB,8_5743
8,5744,S-41-Ethanol (Alcohol) level  SerumA0394 | ALCOHOLSE | Alcohol-Serum,8_5744
8,5746,S-50-ALKAPTONURIA  URINE  QUANTITATIVE#A0066,8_5746
8,5747,S-51-Allergen  Tetracycline#,8_5747
8,5748,S-54-ALLERGY COMPREHENSIVE FOOD PANEL - SPECIFIC IgE#,8_5748
8,5749,S-73-Allergy  ACTH#A0333,8_5749
8,575,Mcr027-Sensitivity on Vitek (MIC)AUTOS,8_575
100,575,G2328-Sensitivity on Vitek (MIC),100_575
8,5750,S-74-ALLERGY  ALDER(Bhidur)#A0101 | ALLGY101,8_5750
8,5751,S-75-ALLERGY  ALMOND(Badam)#,8_5751
8,5752,S-77-Allergy  Ampicillin#A0335,8_5752
8,5753,S-85-ALLERGY  CAT EPITHELIUM & DANDER#,8_5753
8,5754,S-93-ALLERGY  CRAB#,8_5754
8,5924,S-1264-OT Microbiological Surveillance 8 Swabs,8_5924
8,5925,S-1265-OT Microbiological Surveillance 9 Swabs,8_5925
8,5926,S-1278-Paracetamol (Acetaminophen) level  SerumP0042,8_5926
8,5927,S-1281-PAROXYSMAL NOCTURNAL HEMOGLOBINURIA (PNH)  CONFIRMATORY TEST#P0046 | PNH | PNH FLAER,8_5927
8,5928,S-1289-PHENOL  Urine,8_5928
8,5929,S-1297-Physician Examination,8_5929
8,593,G2132-TBDrug2,8_593
100,593,G2132-TBDrug2,100_593
8,5930,S-1304-PLACENTAL GROWTH FACTOR (PlGF)B0091 | PLGF,8_5930
8,5931,S-1314-POMPE DISEASE  QUANTITATIVE  BLOOD#P0048 | POMPE,8_5931
8,5932,S-1316-PORPHYRINS TOTAL  QUALITATIVE  RANDOM URINE#P0049,8_5932
8,5933,S-1317-PORPHYRINS TOTAL  QUANTITATIVE  24- HOUR URINE#P0050,8_5933
8,5934,S-1335-PROTEIN S (Immunoturbidimetry)P0071 | PROTEINS,8_5934
8,5935,S-1343-PYRUVATE; PYRUVIC ACIDP0079 | PYRUVATE,8_5935
8,5936,S-1352-Reaction (pH),8_5936
8,5937,S-1353-Reducing substances,8_5937
8,5938,S-1354-REDUCING SUBSTANCES Urine,8_5938
8,5939,S-1369-Reticulocyte production index,8_5939
8,594,G2150-TBDrug20,8_594
100,594,G2150-TBDrug20,100_594
8,5940,S-1370-Rh Antibody titre,8_5940
8,5941,S-1436-Smear for MicrofilariaH0205 | HMIC,8_5941
8,5942,S-1441-Soluble Transferrin receptor (sTfR) levelS0036 | sftr | STFR,8_5942
8,5943,S-1449-SPIROMETRY-PFT,8_5943
8,5944,S-1456-Spot Urine UreaU0005 | UUREA,8_5944
8,5945,S-1478-STRIATED / SKELETAL MUSCLE ANTIBODY  IFA#S0028,8_5945
8,5946,S-1479-SUCROSE LYSIS TEST,8_5946
8,5947,S-1540-THYROID PROFILE EXTENDEDEXTFT | T0025,8_5947
8,5948,S-1554-TORCH PANEL AVIDITY  IgG#T0035 | TORAIGG,8_5948
8,5949,S-1563-TOXOPLASMA DNA DETECTION   PCR#,8_5949
8,595,G2133-TBDrug3,8_595
100,595,G2133-TBDrug3,100_595
8,5950,S-1572-Tread Mill Test (TMT)TMT | TREAD,8_5950
8,5951,S-1576-Tricyclic Antidepressants#,8_5951
8,5952,S-1619-Urine Glucose (Fasting),8_5952
8,5953,S-1620-Urine Glucose (Post Prandial),8_5953
8,5954,S-1621-Urine Glucose (Random),8_5954
8,5955,S-1624-URINE TRIGLYCERIDES (CHYLOMICRONS) (ENZYME COLORIMETRIC) (GPO - PAP)C0087 | UTRI,8_5955
8,5956,S-1630-VACCINATION (TYPHOID),8_5956
8,5958,S-1654-Vitamin B3#,8_5958
8,5959,S-1661-Vitamin K #,8_5959
8,596,Mcr035-TBDrug4,8_596
100,596,G2134-TBDrug4,100_596
8,5960,S-1670-WILSON DISEASE (ATP7B GENE) MUTATION ANALYSIS BY NEXT GENERATION SEQUENCING#GS075,8_5960
8,5961,S-1723-PHENCYCLIDINE SCREEN  UrineP0021 | PHNCYCLIDI,8_5961
8,5962,S-1724-Plasma Glucose 30 mts,8_5962
